Llanes,-1,-1,-1,-1,-1,-1,-1,-1,-1,75,76,77
Cuevas de Vera,-1,-1,-1,-1,-1,-1,-1,-1,-1,87,45,67
Jumilla,-1,-1,-1,-1,-1,-1,-1,-1,-1,88,-1,96
Ortigueira,-1,-1,-1,-1,-1,-1,-1,-1,-1,94,80,74
Mazarron,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,67,54
San Roque,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,71,-1
Baena,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,88,-1
Baeza,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,89,-1
Pozoblanco,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,91,-1
Trujillo,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,92,-1
Valdes,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,40
Motril,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,79
Lalin,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,82
Osuna,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,83
Grado,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,84
Requena,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,93
Aguilas,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,97
Caravaca de la Cruz,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,98
Huercal-Overa,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,99
