Preston,122700,Gloucester,123600,Slough,108000,Southport,88600,Worthing,87800,Exeter,80300,Swindon,68900,Tynemouth,66500,Gillingham,61500,Swindon,56800,Chesterfield,53400,Lincoln,48800
Havant,120700,Newport,120600,Cheltenham,103100,Exeter,88200,Slough,87700,Wigan,78700,Chesterfield,68600,Watford,65700,Dudley,59600,Bury,56400,Oxford,53000,Dudley,48700
Blackburn,117900,Havant,116800,Gloucester,101600,Derry,87600,Darlington,85900,Lincoln,77100,Motherwell,68200,Chesterfield,64700,Wakefield,59100,Dudley,55900,Eastbourne,52500,Southport,48100
Winchester,116600,Cheltenham,110300,York,101000,Colchester,87500,Bath,85600,Hartlepool,77000,Wishaw,68200,Hastings,64300,Eastbourne,57400,Aberdare,55000,Gillingham,52300,Gloucester,48000
Cheltenham,116400,Blackburn,108700,Darlington,101000,Cheltenham,87200,Southport,84900,Warrington,76000,Solihull,68000,Newcastle-under-Lyme,63400,Carlisle,57300,Doncaster,54400,Wakefield,51500,Blackpool,47300
Maidstone,113140,Fareham and Portchester,107900,Chesterfield,99400,Cambridge,87100,Rotherham,84500,Watford,75600,Carlisle,67900,Lincoln,63100,Poole,57200,Dewsbury,54200,Dudley,51100,Exeter,47200
Exeter,111770,Exeter,107400,Fareham and Portchester,99300,Eastbourne,86700,Sutton Coldfield,83600,Barnsley,74700,Barrow-in-Furness,67500,Merthyr Tydfil,62300,Great Yarmouth,56800,Gillingham,54000,Swindon,50800,Worcester,46600
Doncaster,109800,Winchester,107200,Exeter,98100,Stockton-on-Tees,86700,Doncaster,81100,Greenock,74600,Gloucester,67300,Dudley,61600,Stretford,56800,Barnsley,53700,Aberdare,50800,Carlisle,45500
Derry,107800,Colchester,105130,Winchester,96400,South Shields,86500,Wigan,81100,Hove,73000,Tynemouth,66600,Chiswick,61500,Bury,56200,Wakefield,52900,Bath,50700,Swindon,45000
Basingstoke,107300,Derry,104700,Worthing,96200,Maidstone,86100,Gosport,78900,Gillingham,72900,North Shields,66600,Swindon,60600,Hove,55000,Carlisle,52700,Barnsley,50600,Darlington,44500
Darlington,106000,Worthing,101900,Colchester,96000,Darlington,85500,Watford,78000,Motherwell,72800,Slough,66200,Carlisle,60200,Dewsbury,54300,Gloucester,51300,Gloucester,50000,Ashton-under-Lyne,43900
Worthing,100200,Woking and Byfleet,96400,Maidstone,95000,Paisley,84300,Harlow,77900,Cheltenham,72200,Hastings,65500,Epsom and Ewell,59900,Gloucester,52900,Burton upon Trent,48900,Luton,50000,Aberdare,43400
Woking and Byfleet,99200,Basingstoke,93900,Hartlepool,92000,Bath,84300,Newcastle-under-Lyme,77300,Sutton Coldfield,72200,Cheltenham,62800,Stretford,59700,Ashton-under-Lyne,51600,Worcester,48800,Cheltenham,48900,Eastbourne,43300
Great Yarmouth,97200,Maidstone,93600,Cambridge,91900,Warrington,81400,Colchester,76700,Carlisle,71100,Dudley,62500,Bury,59400,Worcester,50500,Cheltenham,48400,Exeter,48700,Accrington,43100
Worcester,97000,Great Yarmouth,90900,Burnley,91100,Chester,80200,Woking and Byfleet,76300,Tynemouth,70100,Stretford,61900,Worthing,59100,Burton upon Trent,49500,Crewe,46500,Doncaster,48500,Gillingham,42500
Chesterfield,93200,Preston,87500,Worcester,89500,Hemel Hempstead,80100,Burnley,76100,Gloucester,69800,Merthyr Tydfil,61100,Wakefield,59000,Cheltenham,49400,Hove,46500,Burton upon Trent,48300,Crewe,42100
Hartlepool,92000,Darlington,86400,Great Yarmouth,87700,Crawley,80100,Cheltenham,75500,Colchester,67500,Wakefield,60400,Hove,58800,Aberdare,48700,Clydebank,46500,Worcester,48000,Dover,41800
