Code;Name EN;Province;Lat;Long;1982;1990;2000;2010
CNMAM4114A;MAMU;HENAN;30.9917878;107.4343471;;;;31551
CNXIN1305C;XINGTAI;HEBEI;37.070834;114.504677;;;;31551
CNYUE4412A;YUECHENG;GUANGDONG;23.1089;112.1291;;;;31544
CNDAI3610A;DAIFANG;JIANGXI;27.5566;115.6986;;;;31538
CNDAX4209A;DAXIN;HUBEI;31.7202;114.1449;;;;31537
CNYAN4211A;YANTIANHE;HUBEI;30.9809;115.1955;;;43466;31536
CNXIA1303A;XIAOYINGZI;HEBEI;40.255;118.8442;;;;31517
CNGUO5306A;GUOZHUYI;YUNNAN;25.011771;102.688282;;;;31514
CNHET4412A;HETAI;GUANGDONG;23.3596;112.2742;;;32169;31504
CNGAN3609A;GANZHOU;JIANGXI;34.3452;115.247;;;;31487
CNDAQ2201A;DAQINGZUI;JILIN;44.4157;125.8316;;;18069;31482
CNTUO4416A;TUOCHENG;GUANGDONG;24.0567;115.1961;;;27610;31481
CNHUA3709B;HUANGQIAN;SHANDONG;36.2901;117.2434;;;32768;31475
CNWEI3213A;WEIYING;JIANGSU;33.3368;118.1168;;;34627;31455
CNLEI4405A;LEILING;GUANGDONG;23.0883;116.3727;;;29431;31450
CNSHU1522A;SHUIQUAN;NEIMENGGU;45.451;121.7593;;;;31445
CNXIA4501A;XIANHU;GUANGXI;23.3582;108.0868;;;33566;31439
CNBAI4103B;BAIMASI;HENAN;34.7179;112.6013;;;46822;31432
CNDIN4113A;DINGHE;HENAN;33.3584;111.3259;;;25212;31429
CNJIU2107A;JIUDAOLING;LIAONING;41.595783;121.312939;;;21187;31422
CNHUI6212A;HUIXIAN;GANSU;25.0635;110.2072;16005;17815;25835;31421
CNXIA2114A;XIAOZHUANGZI;LIAONING;40.756619;122.147102;;;;31418
CNWEN3601A;WENGANG;JIANGXI;28.2851;116.1088;;;29397;31416
CNZHO6110A;ZHONGCUN;SHAANXI;35.5629;111.9839;;;;31404
CNFAN4303A;FANJIANG;HUNAN;27.8447;112.2091;;;34414;31401
CNBAI1411A;BAIWEN;SHANXI;38.1747;111.1183;;;;31401
CNTAN3608A;TANGZHOU;JIANGXI;26.7682;114.8893;;;30735;31385
CNMAH4209A;MAHE;HUBEI;30.777355;113.696298;;;;31370
CNMIN4309A;MINGSHANTOU;HUNAN;29.2973;112.5387;;;;31358
CNSHE4453A;SHENGJIANG;GUANGDONG;22.7286;111.5203;;;31685;31357
CNHOU3308A;HOUXI;ZHEJIANG;28.8427;118.7507;;;45560;31357
CNDOU3717A;DOUSI;SHANDONG;39.1233542;117.2003406;;;;31350
CNXIL4304A;XILING;HUNAN;25.259879;111.366501;;;16896;31349
CNSON2206A;SONGSHU;JILIN;42.0415;127.1026;;;17273;31340
CNFEN3608A;FENGJIANG;JIANGXI;27.4043;114.9916;;;31975;31338
CNHUI4114B;HUICUN;HENAN;26.090422;109.807418;;;;31336
CNZHA3717B;ZHANGLUJI;SHANDONG;35.702743;115.760685;;;;31320
CNLIU2110A;LIUTIAOZHAI;LIAONING;41.4677;123.1973;;;35058;31281
CNZHA4208A;ZHANGHE;HUBEI;30.954561;112.080618;;;31091;31273
CNYUE5326A;YUEZHE;YUNNAN;39.7808522;116.4062482;;;;31271
CNZHA3412C;ZHAOJI;ANHUI;32.7011;115.5405;;;;31266
CNHEJ4501A;HEJI;GUANGXI;23.2834;109.1217;;;33556;31260
CNYAN5224B;YANKONG;GUIZHOU;27.5572;106.2514;;;31289;31259
CNBOL3415A;BOLIN;ANHUI;31.502506;116.883595;;;;31247
CNBAI5113A;BAIYA;SICHUAN;31.4574;105.9267;;;79953;31235
CNZHU5224A;ZHUCHANG;GUIZHOU;26.661;106.5447;;;21962;31231
CNCHA6104B;CHANGNING;SHAANXI;34.299463;108.298963;;;;31209
CNDAO3713A;DAOTUO;SHANDONG;36.926085;122.450495;;;;31204
CNDAS3707A;DASHENG;SHANDONG;32.1391;119.9739;;;;31195
CNLIU6107A;LIUSHU;SHAANXI;40.6261;122.4146;;;34420;31182
CNCHO3208A;CHOUQIAO;JIANGSU;33.552577;119.358288;;;;31179
CNXIN5106A;XINSHI;SICHUAN;31.219875;104.182921;;;;31174
CNRAO2305A;RAOHE;HEILONGJIANG;46.7835;134.0124;;;26649;31174
CNGUA3208A;GUANTAN;JIANGSU;33.0963;118.5609;;;36019;31169
CNWEN4305A;WENPING;HUNAN;28.317;108.219;;;16646;31166
CNDIG3412A;DIGOU;ANHUI;32.652248;115.5779552;;;;31164
CNBAI3408A;BAIHU;ANHUI;34.055175;108.6150379;;;;31157
CNHUZ3203A;HUZHAI;JIANGSU;34.6641;117.0167;;;52553;31151
CNCHA5227A;CHANGZHAI;GUIZHOU;26.0258;106.4513;;;26613;31148
CNSUO4313A;SUOSHI;HUNAN;27.3245;112.096;;;31775;31147
CNMAJ5226A;MAJIANG;GUIZHOU;26.491105;107.589359;;;;31130
CNZHU3702A;ZHUGOU;SHANDONG;36.874;120.2442;;;24462;31124
CNCHE6531A;CHENG;XINJIANG;38.0925;106.3275;;;;31113
CNXIN5002C;XINLI;CHONGQING;25.141388;115.33131;;;;31112
CNXIA1504A;XIAWA;NEIMENGGU;42.5869;120.5418;;;36271;31104
CNXIA3417A;XIANGYU;ANHUI;30.0692;116.8579;;;33071;31103
CNXIA4301A;XIADUOPU;HUNAN;28.2177;112.6294;;;34580;31090
CNYUQ3301A;YUQIAN;ZHEJIANG;30.1894;119.3967;;;30884;31076
CNZHU3404A;ZHUMADIAN;ANHUI;32.913925;116.454858;;;;31073
CNSAN3208B;SANSHU;JIANGSU;31.423971;121.3855739;;;;31061
CNGUO3708A;GUOCANG;SHANDONG;35.679178;116.272595;;;;31053
CNHEL4408A;HELIAO;GUANGDONG;21.8525;110.1919;;;31387;31051
CNZUO1407A;ZUOQUAN;SHANXI;37.082681;113.379372;12539;14418;31514;31049
CNYAN5118A;YANDAO;SICHUAN;29.7939;102.8401;;;;31046
CNHEF4228A;HEFENG;HUBEI;29.890171;110.033662;;;;31044
CNMAS5306A;MASHU;YUNNAN;26.7513408;103.2481698;;;;31041
CNZUO4514A;ZUOZHOU;GUANGXI;22.6951;107.4966;;;35405;31036
CNMAN6328A;MANGYAXINGWEI;QINGHAI;36.395087;94.899801;;;;31017
CNMAB4416A;MABUGANG;GUANGDONG;24.5809;115.4093;;;27067;31014
CNZHE4113A;ZHESHAN;HENAN;33.0121;112.3569;;;;31010
CNCUI5301A;CUIHUA;YUNNAN;27.7548;103.9021;;;;31007
CNLON4303A;LONGDONG;HUNAN;27.834393;112.52049;;;;31001
CNNAN5201A;NANMUDU;GUIZHOU;27.347266;107.001686;;;;30989
CNYON2104A;YONGLING;LIAONING;41.7048;124.81;;;;30989
CNMAL4206A;MALIANG;HUBEI;31.530579;111.32401;;;;30986
CNMUY4301A;MUYUN;HUNAN;28.0334;112.975;;;40240;30979
CNZHE6210B;ZHENYUAN;GANSU;27.049109;108.42969;;;;30976
CNSON3208A;SONGJI;JIANGSU;33.462212;113.982787;;;;30956
CNMOS5304A;MOSHA;YUNNAN;23.842325;101.7272889;;;;30951
CNLIN3208B;LINJI;JIANGSU;33.3631;119.1379;;;43330;30943
CNYAN4211B;YANJIAHE;HUBEI;31.213;115.0979;;;43844;30942
CNLAN4408A;LANSHI;GUANGDONG;22.9922;113.0993;;;58407;30933
CNHEI5114A;HEILONG;SICHUAN;29.897698;103.817125;;;;30927
CNDAD5002A;DADE;CHONGQING;22.889254;112.8682191;;;;30924
CNBAI4507A;BAISHISHUI;GUANGXI;22.093274;109.286022;;;;30921
CNSHA4290A;SHAHU;HUBEI;41.3274;123.374;;;14422;30902
CNCAO6208A;CAOFENG;GANSU;31.2651605;121.2687256;;;;30880
CNQIA3401A;QIAOTOUJI;ANHUI;31.762;117.5516;;;30944;30869
CNSON5120A;SONGTAO;SICHUAN;30.1271;104.6359;;;53387;30865
CNWUD4205A;WUDUHE;HUBEI;31.1029;111.2248;;;29563;30865
CNLON4510A;LONGCHUAN;GUANGXI;24.1157;106.8048;;;;30863
CNJIN4301B;JINZHOU;HUNAN;38.0325;115.0354;;;;30842
CNCAO3608A;CAOLIN;JIANGXI;26.2578;114.3827;;;28925;30828
CNCHI4416A;CHIGUANG;GUANGDONG;24.3812;115.4303;;;25737;30825
CNRON5002A;RONGLONG;CHONGQING;29.4352;105.4505;;;25386;30814
CNCEN4209A;CENGDIAN;HUBEI;31.1322;113.7603;;;40051;30813
CNZHE6106A;ZHENWUDONG;SHAANXI;36.8614;109.3386;;;13380;30809
CNXIN4509A;XINRONG;GUANGXI;40.2619;113.1523;;;25968;30807
CNXIZ5325A;XIZHUANG;YUNNAN;23.6423;102.7571;;;31521;30797
CNXIA2301A;XIAOSHANZI;HEILONGJIANG;44.8892;127.6052;;;34447;30796
CNSHA3207A;SHANZUOKOU;JIANGSU;34.595518;118.485241;;;;30775
CNSID1504A;SIDAOWANZI;NEIMENGGU;42.4601;119.6094;;;20837;30771
CNHON3415A;HONGJI;ANHUI;31.9144;116.1729;;;35446;30770
CNNIA4306A;NIANYUXU;HUNAN;29.5485;112.4054;;;;30761
CNZHU3201A;ZHUANQIANG;JIANGSU;31.2609;118.8158;;;31396;30759
CNGUL2306A;GULONG;HEILONGJIANG;45.8443;124.2121;;;;30757
CNWUJ3608A;WUJIANG;JIANGXI;27.2158;115.2608;;;;30735
CNBAI4311A;BAIMADU;HUNAN;25.5465;111.6756;;;26965;30734
CNYIS5325A;YISA;YUNNAN;25.002062;102.779178;;;;30732
CNMEI3601A;MEIZHUANG;JIANGXI;28.5945;116.4023;;;31434;30728
CNWEI4305A;WEIJIAQIAO;HUNAN;37.894164;115.521658;;;;30727
CNDON4414A;DONGSHI;GUANGDONG;24.6696;115.9454;;;23928;30719
CNJIA4402A;JIANGWEI;GUANGDONG;24.4376;114.12;;;17350;30709
CNXIM2110A;XIMAFENG;LIAONING;41.3721;123.2065;;;35060;30701
CNMAT5326A;MATANG;YUNNAN;23.4937;104.0763;;;;30699
CNNAN4453B;NANSHENG;GUANGDONG;22.8384;112.0635;;;53066;30690
CNZHA4101A;ZHANGZHUANG;HENAN;34.564;113.8937;;;;30687
CNTON4105A;TONGYE;HENAN;36.237;114.069;;;33181;30676
CNXIN1309A;XINXIAN;HEBEI;26.047792;117.949461;;;;30670
CNCHE5110A;CHENJIA;SICHUAN;29.5916;104.8177;;;32257;30668
CNLAO4113A;LAOZHUANG;HENAN;33.132364;112.287387;;;48194;30660
CNWUS4301A;WUSHAN;HUNAN;28.3283;112.7333;;;;30651
CNDIN5223A;DINGXIAO;GUIZHOU;25.1605;105.0038;;;31362;30648
CNYUE5306A;YUELE;YUNNAN;36.2577;107.9117;;;;30633
CNYUT4303A;YUTANG;HUNAN;30.9669;103.5898;;;;30632
CNZUO3608A;ZUOAN;JIANGXI;26.1188;114.2577;;;21892;30627
CNZHO4115A;ZHOUDANG;HENAN;31.898326;114.53058;;;;30599
CNLUJ4306A;LUJIAO;HUNAN;29.1405;113.0579;;;;30590
CNDUG1301A;DUGU;HEBEI;38.4063;114.8574;;;27372;30584
CNXIA3611E;XIANGSHUITAN;JIANGXI;29.470129;116.556104;;;;30572
CNBIN2301B;BINXI;HEILONGJIANG;45.7473;127.158;;;32702;30571
CNPIN1404A;PINGSHUN;SHANXI;24.6159;116.6363;15255;21576;37566;30566
CNDAD5105A;DADUKOU;SICHUAN;28.7405;105.2239;;;33228;30561
CNHAD2104A;HADA;LIAONING;45.3427;131.1172;;;46424;30560
CNYAN5309A;YANSHUAI;YUNNAN;23.2253;99.5827;;;;30555
CNQIA4208A;QIANCHANG;HUBEI;30.8402;113.0991;;;39583;30554
CNANW5002A;ANWEN;CHONGQING;29.0507;120.4314;;;33407;30553
CNMEI3506A;MEILING;FUJIAN;23.662;117.2573;;;30007;30539
CNSAI2106A;SAIMA;LIAONING;40.9747;124.2395;;;35123;30538
CNZAO3611A;ZAOTOU;JIANGXI;28.3843;118.0011;;;22221;30528
CNNIN3701A;NINGJIABU;SHANDONG;36.8187;117.4305;;;33080;30527
CNLIN4504B;LINGJING;GUANGXI;23.1503;110.6281;;;34353;30526
CNZHA2203A;ZHAOYANGPO;JILIN;32.929518;119.817676;;;15494;30522
CNSHA4210A;SHADAOGUAN;HUBEI;30.1761;111.9406;;;20295;30508
CNPIN4413A;PINGLING;GUANGDONG;23.6535;114.3391;;;;30485
CNYID6103A;YIDIAN;SHAANXI;34.4039;107.7561;;;30222;30482
CNSIL3606A;SILI;JIANGXI;30.9384936;113.9115895;;;28888;30477
CNBAC3715A;BACHALU;SHANDONG;36.6962;115.619;;;30078;30476
CNSON3504A;SONGKOU;FUJIAN;26.1418;116.8883;;;;30470
CNJIN3208A;JINGKOU;JIANGSU;33.459644;119.460475;;;;30466
CNDON2111A;DONGGUO;LIAONING;41.1812;121.6649;;;;30466
CNXIN3504A;XINYANG;FUJIAN;26.0473;117.952;37653;46914;45866;30454
CNHEX4117A;HEXIAO;HENAN;32.7235;114.2782;;;31054;30448
CNLIU4206C;LIUHOU;HUBEI;31.4839;112.0277;;;;30447
CNDON3501B;DONGDAI;FUJIAN;26.2438;119.6251;;;62630;30442
CNWAN1307A;WANQUAN;HEBEI;40.766965;114.740557;;;;30439
CNGUA5328A;GUANLEI;YUNNAN;21.7019;101.1451;;;22431;30438
CNZHO4414A;ZHOUJIANG;GUANGDONG;23.7678;115.5744;;;16575;30425
CNHUA1505A;HUATUGULA;NEIMENGGU;43.8936;122.0894;;;;30420
CNYIS4203A;YISHUI;HUBEI;32.2493;110.0846;;;23163;30419
CNFUT4210A;FUTIANSI;HUBEI;29.8924;113.0783;;;40947;30416
CNDUA5202A;DUANJIANG;GUIZHOU;25.8938;104.4983;;;35620;30414
CNSUN3702A;SUNSHOU;SHANDONG;36.7793;120.4279;;;33362;30403
CNDEH5326A;DEHOU;YUNNAN;23.5847;103.8782;;;34409;30384
CNZHA4107A;ZHANCHENG;HENAN;34.1764;117.7632;;;42740;30372
CNFUX5106B;FUXIN;SICHUAN;31.3779126;104.28669;;;;30363
CNRUC4310A;RUCHENG;HUNAN;25.532816;113.684727;;;;30362
CNRUC1507A;RUCHENG;NEIMENGGU;32.144572;121.202871;;;;30362
CNWUE1507A;WUERQIHAN;NEIMENGGU;46.860747;124.4554249;;;31451;30362
CNCHE6229A;CHENGGUAN;GANSU;35.4774;103.5736;;;;30358
CNZHA2208A;ZHANYU;JILIN;44.5104;122.6424;;;;30351
CNBEI2106A;BEIJINGZI;LIAONING;39.8576;123.8874;;;33552;30338
CNYIQ2106A;YIQUAN;LIAONING;39.8783;123.7567;;;21457;30332
CNTON4513B;TONGWAN;GUANGXI;27.5857;110.2772;;;30831;30313
CNYON4690A;YONGFA;HAINAN;19.7515;110.2004;;;;30301
CNDAO3709A;DAOLANG;SHANDONG;36.1996;116.9158;;;42375;30299
CNSAI3408A;SAIKOU;ANHUI;30.3374;116.7977;;;14537;30298
CNSAN3604A;SANCHAGANG;JIANGXI;29.2807;116.4008;;;24957;30290
CNDAS3415A;DASHUN;ANHUI;32.3561;117.0148;;;;30284
CNSUN3415A;SUNGANG;ANHUI;22.5508701;114.0378976;;;;30274
CNGEX5101A;GEXIANSHAN;SICHUAN;31.134183;103.956208;;;;30270
CNZHA3717D;ZHANGLOU;SHANDONG;33.2168823;119.4192026;;;;30270
CNDAZ3702A;DAZESHAN;SHANDONG;36.9926;119.9369;;;31500;30261
CNYIL3207A;YILU;JIANGSU;29.4760287;106.360883;;;;30260
CNZHO6201A;ZHONGCHUAN;GANSU;36.4959;103.6289;;;32461;30255
CNXIH6212A;XIHEXIAN;GANSU;27.806;111.1766;15463;16857;28558;30243
CNSHA5329A;SHALONG;YUNNAN;23.1824;116.5014;;;82966;30238
CNDAS3411A;DASHU;ANHUI;32.0245;117.9355;;;13843;30230
CNLIN4509A;LINGSHAN;GUANGXI;22.6564;110.59;;;;30219
CNQIN6403A;QINGTONGXIA;NINGXIA;38.021259;106.078751;;;17076;30216
CNYIN5333A;YINGPAN;YUNNAN;21.4668;109.4464;;;;30213
CNQIL2107A;QILIHE;LIAONING;41.3397;121.2628;;;32796;30213
CNLIU5114A;LIUJIANG;SICHUAN;29.7264;103.205;;;28761;30212
CNXIN2103A;XINTAI;LIAONING;41.3167;122.3555;;;34154;30197
CNSIM3209A;SIMING;JIANGSU;33.889202;120.060104;;;40260;30196
CNHUA3501A;HUANGQI;FUJIAN;26.3222;119.8891;;;47558;30190
CNMAI4209A;MAIWANG;HUBEI;30.5109;113.5977;;;40455;30190
CNSHI4418B;SHIGUTANG;GUANGDONG;24.3529;113.1488;;;25366;30186
CNLIN5426A;LINZHI;XIZANG;29.649128;94.36149;8944;12540;21293;30184
CNCHE5134A;CHENGGUAN;SICHUAN;26.6602;102.2562;;;;30180
CNDAG5105A;DAGU;SICHUAN;28.5465;105.5042;;;;30174
CNDAI3715A;DAIWAN;SHANDONG;29.9715845;113.9306806;;;;30172
CNNAI1504A;NAILIN;NEIMENGGU;41.9085;119.2718;;;;30168
CNXIA3415D;XIADIAN;ANHUI;32.056;116.2481;;;;30166
CNHUA3717D;HUANGZHEN;SHANDONG;35.275759;115.658418;;;;30165
CNWUR1306A;WURENQIAO;HEBEI;38.2979;115.3054;;;31726;30163
CNSON4509A;SONGWANG;GUANGXI;21.8884;109.7604;;;33383;30157
CNXIA4310A;XIANGYINDU;HUNAN;26.0692;113.0239;;;12743;30153
CNSAN5224A;SANTANG;GUIZHOU;26.5826;105.5398;;;;30152
CNDAS3604A;DASHA;JIANGXI;29.2571;116.326;;;27988;30146
CNHEN1304A;HENANDIAN;HEBEI;36.5446;113.6427;;;29858;30145
CNWEN5114B;WENGONG;SICHUAN;30.1626;104.168;;;28728;30142
CNDUA1407A;DUANCUN;SHANXI;37.1002;112.1925;;;26340;30130
CNZHU4211B;ZHULIN;HUBEI;30.367386;115.49871;;;27294;30124
CNWUJ3206A;WUJIE;JIANGSU;32.0671;120.7072;;;36375;30113
CNDON4304A;DONGYANGDU;HUNAN;26.8069907;112.671209;;;;30112
CNWEI2204A;WEIJIN;JILIN;42.7871;125.2687;;;16807;30111
CNBOL4310A;BOLIN;HUNAN;26.3356979;113.2780246;;;;30108
CNCAO3213A;CAOMIAO;JIANGSU;36.7059731;118.5014113;;;27485;30100
CNTON3209B;TONGYANG;JIANGSU;33.8514;120.1328;;;41066;30096
CNZIF4301A;ZIFU;HUNAN;32.2739813;119.1848741;;;;30092
CNMIA4207A;MIAOLING;HUBEI;30.4456;114.6138;;;38473;30090
CNREN3609A;RENSHOU;JIANGXI;28.878;115.4824;;;30406;30084
CNANS2204B;ANSHI;JILIN;42.9967;125.3119;;;;30083
CNJIN5107A;JINGFU;SICHUAN;30.8585;105.1746;;;46257;30065
CNLON6103A;LONG;SHAANXI;34.89305;106.864397;;;;30064
CNZOU4501A;ZOUWEI;GUANGXI;37.0044084;117.5183156;;;;30060
CNSHA4205A;SHAZHENXI;HUBEI;22.7802052;113.8941671;;;;30055
CNTAE6301A;TAER;QINGHAI;37.0201;101.6589;;;18992;30046
CNBAL2207A;BALANG;JILIN;45.3674;124.3869;;;;30040
CNTON4117A;TONGZHONG;HENAN;32.4181;114.5039;;;31893;30023
CNXIA3713B;XIANGDI;SHANDONG;35.1587;118.9138;;;34634;30005
CNLIN3207A;LINIAN;JIANGSU;34.060984;118.10231;;;;30001
CNMUJ2110A;MUJIA;LIAONING;41.0972;122.7954;;;33603;29996
CNZHU3713E;ZHULU;SHANDONG;35.2587;119.1375;;;;29990
CNCHA3208A;CHAMIAO;JIANGSU;33.916;119.2184;;;43825;29988
CNHEH4409A;HEHUA;GUANGDONG;22.2406;110.706;;;34846;29984
CNDUO5114A;DUOYUE;SICHUAN;30.1668;103.7308;;;27760;29980
CNYUA4107A;YUANYANG;HENAN;34.7872;104.769;28008;31941;31799;29979
CNTAO2203A;TAOJIATUN;JILIN;42.187501;123.198822;;;15431;29967
CNLIU4305A;LIUZE;HUNAN;27.2964;111.855;;;38895;29958
CNGAO3401A;GAODIAN;ANHUI;24.5344983;118.1116738;;;;29951
CNYAN3508A;YANQIAN;FUJIAN;24.8677;116.2211;;;36135;29940
CNHON5001A;HONGHU;CHONGQING;30.0139;106.9591;;;16177;29940
CNSAN4103B;SANXIANG;HENAN;24.3355;116.3681;;;;29927
CNALI1507A;ALIHE;NEIMENGGU;50.5848;123.7122;;;;29921
CNANH6212A;ANHUA;GANSU;29.5497;120.122;;;30281;29916
CNFUR3604A;FURONGDUN;JIANGXI;29.874;116.5018;;;20529;29902
CNJIN3608A;JINTAN;JIANGXI;27.2724;115.119;;;;29896
CNDIA4414A;DIAOFANG;GUANGDONG;24.092779;115.756924;;;34425;29871
CNYON4414B;YONGFU;GUANGDONG;24.092779;115.756924;;;;29871
CNYON4503A;YONGFU;GUANGXI;24.979855;109.983076;;;;29871
CNLUO3608A;LUOXI;JIANGXI;26.8716;114.7645;;;27053;29859
CNTAN4211A;TANLIN;HUBEI;30.5327;115.8552;;;;29854
CNYUQ5106A;YUQUAN;SICHUAN;45.3887;127.1527;;;51200;29853
CNCHA4114A;CHAOZHUANG;HENAN;34.2739;114.943;;;32783;29851
CNHON2106A;HONGSHI;LIAONING;40.665243;125.017182;;;;29851
CNXIO1306A;XIONGXIAN;HEBEI;38.99455;116.10865;24507;27051;30089;29850
CNBAI3415A;BAILIAN;ANHUI;26.3561833;117.2090611;;;25318;29842
CNMIN3401A;MINGCHUAN;ANHUI;31.751847;116.812741;;;;29830
CNXUE5309A;XUESHAN;YUNNAN;27.0615;104.133;;;;29819
CNYAJ5002A;YAJIANG;CHONGQING;29.4586;107.3718;;;25732;29817
CNYUA5119A;YUANSHAN;SICHUAN;24.3562;114.4808;;;40047;29816
CNLON4502A;LONGTOU;GUANGXI;24.7632;109.1769;;;26573;29815
CNYUE3415A;YUERJIE;ANHUI;31.3915;116.4393;;;18201;29802
CNMAO5224A;MAOCHANG;GUIZHOU;26.9811;105.342;;;28242;29779
CNYAN1309A;YANSHAN;HEBEI;38.0587;117.2319;;;;29778
CNJIA3709A;JIAOYU;SHANDONG;36.1657;117.4208;;;33505;29771
CNDAL4509A;DALUN;GUANGXI;32.4444;120.2403;;;40373;29764
CNHUA4310A;HUANGSHA;HUNAN;36.3476;114.1245;;;14346;29763
CNLIN3304A;LINDAI;ZHEJIANG;30.6511;121.0958;;;38834;29758
CNSHU1411A;SHUITOU;SHANXI;35.2402;111.1121;;;42345;29755
CNPIN5326A;PINGBA;YUNNAN;23.2466;104.0976;;;23024;29744
CNQIK1411A;QIKOU;SHANXI;40.8478;122.4228;;;11387;29739
CNZHA3501A;ZHANGCHENG;FUJIAN;25.869;118.9348;;;30865;29737
CNTAO3212A;TAOZHUANG;JIANGSU;32.8605;120.1362;;;30956;29733
CNYUN3209A;YUNHE;JIANGSU;30.527483;107.651889;;;;29718
CNCHA5305A;CHANGNING;YUNNAN;28.582169;104.921174;;;;29714
CNDUN3207A;DUNSHANG;JIANGSU;34.7194;119.0368;;;35878;29708
CNFEN4416A;FENGREN;GUANGDONG;24.1796;115.3335;;;24596;29701
CNZHO3508B;ZHONGBAO;FUJIAN;25.024099;118.831382;;;;29698
CNWU6108A;WU;SHAANXI;37.8291;109.8017;;;;29695
CNFEN3611A;FENGLINGTOU;JIANGXI;28.4651;117.8388;;;36263;29693
CNTAO4302A;TAOSHUI;HUNAN;27.0887;113.2029;;;;29691
CNDAD1405A;DADONGGOU;SHANXI;35.5561;112.7138;;;32550;29677
CNDIA6106A;DIANTOU;SHAANXI;27.2308;120.1742;;;;29676
CNZHO4402A;ZHOUBEI;GUANGDONG;32.3968329;119.3580543;;;20535;29670
CNMAZ3713B;MAZHUANG;SHANDONG;35.1266;118.0152;;;;29663
CNCHE5116B;CHENGNAN;SICHUAN;30.3105;106.9139;;;39947;29661
CNGAO2111A;GAOSHENG;LIAONING;41.3388;122.2015;;;20779;29652
CNXUE4101A;XUEDIAN;HENAN;35.4706;111.2005;;;;29648
CNGUA5109A;GUANGXING;SICHUAN;30.9333;105.3505;;;30942;29647
CNCAO5002A;CAOTANG;CHONGQING;31.1138;109.7094;;;33032;29647
CNHUA4312A;HUANGMAOYUAN;HUNAN;27.4075;110.4559;;;33991;29645
CNLIU6105A;LIUGU;SHAANXI;35.512;114.692;;;73615;29642
CNYAN3608C;YANXI;JIANGXI;27.6441;115.0435;;;;29641
CNSAN4115A;SANHEJIAN;HENAN;39.9838636;117.0635118;;;;29641
CNFEN4301A;FENGMUQIAO;HUNAN;27.993501;112.30466;;;;29634
CNLIN4509B;LINGJIAO;GUANGXI;22.0085;109.6682;;;;29632
CNHAN3213A;HANSHAN;JIANGSU;35.48916;103.003942;;;;29630
CNGUO3702A;GUOZHUANG;SHANDONG;38.2132;114.859;;;42623;29629
CNZHA5303A;ZHAOKUA;YUNNAN;24.8378;103.6833;;;29603;29623
CNJIA2301A;JIANGWAN;HEILONGJIANG;46.1363;129.5795;;;10740;29623
CNDON4512C;DONGJIANG;GUANGXI;31.5069;120.2916;;;;29614
CNCHA4110A;CHANGZHUANG;HENAN;34.843143;109.0423943;;;;29611
CNBAI4306A;BAIXIANG;HUNAN;29.04;113.3125;;;;29608
CNTAI3716A;TAIZI;SHANDONG;37.1049;117.5087;;;;29571
CNTAO4103A;TAOWAN;HENAN;33.8275;111.4677;;;28009;29569
CNGAO6110A;GAOBADIAN;SHAANXI;33.4798;110.0648;;;28386;29567
CNBEI5114A;BEIDOU;SICHUAN;21.8722;112.3936;;;;29564
CNYED3713A;YEDIAN;SHANDONG;35.8703;118.085;;;34094;29553
CNYUN4409A;YUNTAN;GUANGDONG;21.8731;111.169;;;31780;29535
CNDUA1405A;DUANSHI;SHANXI;35.6721;112.5168;;;22916;29534
CNXIN4504B;XINQING;GUANGXI;23.281;110.7338;;;35223;29523
CNCAO4208A;CAOWU;HUBEI;30.9641;113.3435;;;31255;29519
CNSUZ3208A;SUZUI;JIANGSU;33.6506;119.444;;;40867;29514
CNQIA4408A;QIANSHUI;GUANGDONG;21.5907;110.7445;;;27154;29513
CNCHA4306A;CHAQI;HUNAN;44.5384612;125.2444704;;;;29505
CNMAO2112A;MAOJIADIAN;LIAONING;43.0408;124.2916;;;;29502
CNYAN4305C;YANGGUAO;HUNAN;23.4764887;99.824019;;;;29497
CNQIG3611A;QIGONG;JIANGXI;28.6207;117.4956;;;14744;29494
CNYAN6107A;YANGPINGGUAN;SHAANXI;32.9518;106.0538;;;24632;29487
CNQIN5114B;QINJIA;SICHUAN;46.7907;126.975;;;31348;29486
CNMEN5309E;MENGYONG;YUNNAN;23.9487;99.7561;;;;29484
CNLEI4209A;LEIGONG;HUBEI;31.291283;113.5192;;;22244;29468
CNZHO5002C;ZHONGAO;CHONGQING;29.7664;105.6725;;;40460;29464
CNBIG3706A;BIGUO;SHANDONG;37.2175;120.5513;;;35856;29462
CNBAN5204A;BANDANG;GUIZHOU;25.8728;106.2206;;;;29455
CNYUA6209A;YUANQUAN;GANSU;36.4289;118.0548;;;19275;29450
CNYON5113A;YONGLE;SICHUAN;31.3788;106.5597;;;;29448
CNGAO5101B;GAOBAN;SICHUAN;30.6994;104.627;;;38012;29438
CNLUN4105A;LUNZHANG;HENAN;36.2454787;114.1371014;;;;29437
CNHUA1307B;HUAIAN;HEBEI;40.674193;114.385791;;;;29436
CNZHU3607B;ZHUFANG;JIANGXI;40.0307882;116.3232875;;;;29434
CNDAS3604B;DASHU;JIANGXI;29.275245;116.262328;;;;29432
CNSAI5113A;SAIJIN;SICHUAN;31.38396;106.397731;;;34032;29432
CNDON3711A;DONGGUAN;SHANDONG;35.9857;118.961;;;;29429
CNXIN1310B;XINZHEN;HEBEI;39.004;116.3602;;;;29421
